job_id;job_title;salary_usd;salary_currency;salary_local;experience_level;employment_type;company_location;company_size;employee_residence;remote_ratio;required_skills;education_required;years_experience;industry;posting_date;application_deadline;job_description_length;benefits_score;company_name;Exchange_rate.Rate_to_usd;Salary_USD_cONVERT;High salary flag
AI02792;AI Architect;132476;EUR;112605;SE;CT;France;Böyük;France;50;PyTorch, Spark, Statistics, Python;PhD;6;Education;16.10.2024;5.11.2024;2332;74;Digital Transformation LLC;1,08;143074,08;0
AI02809;Data Engineer;111629;EUR;94885;SE;PT;France;Böyük;France;50;Tableau, Statistics, Spark;Magistr;9;Healthcare;7.02.2024;13.03.2024;1123;63;DeepTech Ventures;1,08;120559,32;0
AI02864;Principal Data Scientist;253609;EUR;215568;EX;CT;France;Böyük;France;50;Spark, Tableau, Linux, Python, R;PhD;15;Transportation;23.10.2024;12.11.2024;2390;6;Advanced Robotics;1,08;273897,72;0
AI03019;AI Research Scientist;127359;EUR;108255;SE;CT;France;Böyük;France;50;Computer Vision, Java, SQL;Magistr;9;Telecommunications;19.06.2024;8.08.2024;1050;57;Smart Analytics;1,08;137547,72;0
AI03027;Autonomous Systems Engineer;88860;EUR;75531;MI;CT;France;Böyük;France;50;Hadoop, Computer Vision, Mathematics, MLOps;Bakalavr;3;Retail;27.09.2024;8.12.2024;1581;10;Machine Intelligence Group;1,08;95968,8;0
AI03115;ML Ops Engineer;117486;EUR;99863;SE;FL;France;Böyük;France;50;Python, R, Computer Vision, Data Visualization, Statistics;PhD;9;Automotive;18.02.2025;13.04.2025;1430;69;Digital Transformation LLC;1,08;126884,88;0
AI03247;Data Engineer;80737;EUR;68626;MI;CT;France;Böyük;France;50;Java, Python, Docker;PhD;3;Manufacturing;25.08.2024;15.09.2024;1683;75;Quantum Computing Inc;1,08;87195,96;0
AI04008;Data Scientist;132522;EUR;112644;SE;FT;France;Böyük;France;50;Scala, PyTorch, Java, Deep Learning, Mathematics;PhD;6;Transportation;13.04.2024;10.06.2024;1844;73;TechCorp Inc;1,08;143123,76;0
AI04031;Deep Learning Engineer;82158;EUR;69834;EN;FT;France;Böyük;France;50;AWS, MLOps, SQL, PyTorch, Git;Əsas ali təhsil;1;Retail;17.05.2024;22.06.2024;1467;56;Machine Intelligence Group;1,08;88730,64;0
AI04274;Data Analyst;79918;EUR;67930;EN;FT;France;Böyük;France;50;Spark, Computer Vision, AWS, SQL;Əsas ali təhsil;0;Gaming;12.03.2024;5.04.2024;2142;66;DataVision Ltd;1,08;86311,44;0
AI04562;ML Ops Engineer;145257;EUR;123468;SE;FT;France;Böyük;France;50;SQL, MLOps, Python, NLP;Bakalavr;5;Transportation;21.04.2025;14.06.2025;1793;75;Cloud AI Solutions;1,08;156877,56;0
AI04978;AI Consultant;85300;EUR;72505;EN;CT;France;Böyük;France;50;Java, Data Visualization, PyTorch, AWS;Əsas ali təhsil;0;Energy;24.04.2024;21.05.2024;1221;64;Machine Intelligence Group;1,08;92124;0
AI04991;Machine Learning Engineer;270223;EUR;229690;EX;CT;France;Böyük;France;50;Linux, Python, Deep Learning, Hadoop;Əsas ali təhsil;15;Consulting;25.02.2024;8.05.2024;820;82;Digital Transformation LLC;1,08;291840,84;0
AI05125;AI Research Scientist;147616;EUR;125474;SE;FT;France;Böyük;France;50;Git, Azure, MLOps, Python;Magistr;9;Telecommunications;16.01.2025;5.03.2025;1224;61;AI Innovations;1,08;159425,28;0
AI05510;Machine Learning Engineer;144913;EUR;123176;SE;FL;France;Böyük;France;50;Data Visualization, Git, Spark, Computer Vision;Əsas ali təhsil;8;Technology;19.04.2025;5.06.2025;578;89;Cognitive Computing;1,08;156506,04;0
AI05790;AI Product Manager;135321;EUR;115023;SE;FT;France;Böyük;France;50;Hadoop, Python, Mathematics, Data Visualization;Bakalavr;8;Transportation;17.04.2024;1.06.2024;1089;86;Smart Analytics;1,08;146146,68;0
AI06007;ML Ops Engineer;104092;EUR;88478;MI;FL;France;Böyük;France;50;NLP, Docker, TensorFlow, Python, Azure;PhD;2;Retail;20.01.2025;18.03.2025;1428;83;Algorithmic Solutions;1,08;112419,36;0
AI06463;Computer Vision Engineer;207576;EUR;176440;EX;FL;France;Böyük;France;50;Statistics, NLP, Scala, Data Visualization;Əsas ali təhsil;10;Manufacturing;30.04.2025;21.05.2025;716;82;Advanced Robotics;1,08;224182,08;0
AI06945;AI Consultant;75991;EUR;64592;EN;FL;France;Böyük;France;50;Git, SQL, Java;Bakalavr;1;Transportation;8.02.2024;13.03.2024;550;88;Predictive Systems;1,08;82070,28;0
AI07338;Research Scientist;107059;EUR;91000;MI;PT;France;Böyük;France;50;Python, Java, NLP, AWS;Bakalavr;4;Real Estate;4.05.2024;18.05.2024;654;54;Machine Intelligence Group;1,08;115623,72;0
AI07354;ML Ops Engineer;79173;EUR;67297;EN;CT;France;Böyük;France;50;Spark, Deep Learning, Python, Computer Vision;PhD;0;Energy;10.01.2025;19.03.2025;1994;71;Quantum Computing Inc;1,08;85506,84;0
AI07537;AI Product Manager;75040;EUR;63784;EN;CT;France;Böyük;France;50;Azure, Python, Linux, Java;Bakalavr;0;Technology;3.01.2024;24.01.2024;843;62;Autonomous Tech;1,08;81043,2;0
AI07805;Deep Learning Engineer;157791;EUR;134122;SE;FL;France;Böyük;France;50;Git, Java, GCP, SQL, AWS;PhD;9;Gaming;16.10.2024;1.11.2024;1818;78;Cognitive Computing;1,08;170414,28;0
AI08082;Computer Vision Engineer;152150;EUR;129328;SE;FT;France;Böyük;France;50;Linux, Python, Data Visualization, Java;PhD;5;Consulting;7.04.2024;17.05.2024;1392;98;Autonomous Tech;1,08;164322;0
AI08185;Machine Learning Engineer;144510;EUR;122834;SE;PT;France;Böyük;France;50;Computer Vision, Hadoop, Mathematics;Magistr;5;Retail;5.02.2025;24.02.2025;2346;84;Digital Transformation LLC;1,08;156070,8;0
AI08664;Principal Data Scientist;81981;EUR;69684;MI;FT;France;Böyük;France;50;Python, NLP, TensorFlow, Git, Java;Magistr;4;Media;8.07.2024;8.09.2024;1850;67;Neural Networks Co;1,08;88539,48;0
AI08677;AI Research Scientist;228962;EUR;194618;EX;FL;France;Böyük;France;50;Hadoop, SQL, Python;PhD;14;Energy;15.10.2024;24.12.2024;601;95;Quantum Computing Inc;1,08;247278,96;0
AI09062;NLP Engineer;84797;EUR;72077;MI;CT;France;Böyük;France;50;TensorFlow, Python, Hadoop, Kubernetes;Bakalavr;4;Real Estate;8.04.2025;29.05.2025;1787;51;TechCorp Inc;1,08;91580,76;0
AI09094;Research Scientist;185487;EUR;157664;EX;PT;France;Böyük;France;50;Python, Deep Learning, Data Visualization, Java;PhD;10;Gaming;21.07.2024;18.08.2024;2304;86;TechCorp Inc;1,08;200325,96;0
AI09105;ML Ops Engineer;61944;EUR;52652;EN;FL;France;Böyük;France;50;Deep Learning, Hadoop, PyTorch, NLP;Magistr;0;Retail;28.09.2024;18.10.2024;2126;67;TechCorp Inc;1,08;66899,52;0
AI09547;Robotics Engineer;121116;EUR;102949;SE;FL;France;Böyük;France;50;GCP, Scala, MLOps;Bakalavr;8;Media;2.02.2025;16.03.2025;2159;87;Cognitive Computing;1,08;130805,28;0
AI09802;Autonomous Systems Engineer;137663;EUR;117014;SE;CT;France;Böyük;France;50;Java, Spark, Mathematics, PyTorch;Bakalavr;6;Consulting;11.02.2025;12.03.2025;1432;7;Machine Intelligence Group;1,08;148676,04;0
AI10247;Computer Vision Engineer;77616;EUR;65974;EN;CT;France;Böyük;France;50;AWS, Computer Vision, Data Visualization, MLOps, Statistics;Bakalavr;0;Government;4.04.2024;2.06.2024;1095;69;Machine Intelligence Group;1,08;83825,28;0
AI10632;Computer Vision Engineer;140615;EUR;119523;SE;FT;France;Böyük;France;50;PyTorch, Computer Vision, R, Scala, AWS;Bakalavr;8;Manufacturing;30.01.2025;27.02.2025;876;54;Autonomous Tech;1,08;151864,2;0
AI10697;AI Software Engineer;117912;EUR;100225;SE;PT;France;Böyük;France;50;SQL, Docker, NLP, Statistics;Bakalavr;6;Finance;2.02.2025;4.04.2025;2357;82;Machine Intelligence Group;1,08;127344,96;0
AI10819;NLP Engineer;94449;EUR;80282;MI;PT;France;Böyük;France;50;Azure, Scala, Linux;PhD;4;Gaming;15.06.2024;26.08.2024;2175;73;Autonomous Tech;1,08;102004,92;0
AI10820;Machine Learning Engineer;112859;EUR;95930;SE;PT;France;Böyük;France;50;NLP, SQL, PyTorch, Data Visualization;Magistr;5;Energy;22.06.2024;28.08.2024;2162;88;Advanced Robotics;1,08;121887,72;0
AI10872;Robotics Engineer;61484;EUR;52261;EN;FL;France;Böyük;France;50;Docker, SQL, AWS;Bakalavr;1;Healthcare;23.02.2024;8.04.2024;2272;62;TechCorp Inc;1,08;66402,72;0
AI11547;Principal Data Scientist;147245;EUR;125158;SE;CT;France;Böyük;France;50;MLOps, Linux, Data Visualization, Spark;Əsas ali təhsil;6;Media;23.10.2024;18.11.2024;729;64;Autonomous Tech;1,08;159024,6;0
AI11790;Data Analyst;86855;EUR;73827;EN;FT;France;Böyük;France;50;PyTorch, Deep Learning, NLP, R, AWS;Əsas ali təhsil;1;Gaming;6.03.2024;30.04.2024;577;91;Cloud AI Solutions;1,08;93803,4;0
AI11998;AI Architect;202463;EUR;172094;EX;CT;France;Böyük;France;50;R, Statistics, Tableau;Əsas ali təhsil;18;Retail;7.05.2024;8.06.2024;2361;51;TechCorp Inc;1,08;218660,04;0
AI12332;Principal Data Scientist;114869;EUR;97639;SE;PT;France;Böyük;France;50;Scala, Git, PyTorch;PhD;6;Consulting;12.06.2024;28.07.2024;1537;63;Predictive Systems;1,08;124058,52;0
AI12364;NLP Engineer;93601;EUR;79561;MI;PT;France;Böyük;France;50;Python, GCP, Kubernetes, TensorFlow, Git;Magistr;2;Telecommunications;18.01.2025;19.02.2025;986;56;Predictive Systems;1,08;101089,08;0
AI12459;AI Product Manager;194939;EUR;165698;EX;FL;France;Böyük;France;50;Linux, Mathematics, NLP, PyTorch;Bakalavr;10;Telecommunications;26.03.2024;7.05.2024;1719;67;Algorithmic Solutions;1,08;210534,12;0
AI12566;Machine Learning Engineer;114161;EUR;97037;MI;FT;France;Böyük;France;50;Java, Python, Spark;Magistr;2;Government;30.11.2024;30.01.2025;521;92;DeepTech Ventures;1,08;123293,88;0
AI12750;Deep Learning Engineer;115061;EUR;97802;MI;FL;France;Böyük;France;50;Linux, Java, R, Mathematics, Kubernetes;Bakalavr;4;Manufacturing;20.02.2024;5.03.2024;1225;88;Cognitive Computing;1,08;124265,88;0
AI12848;Principal Data Scientist;159276;EUR;135385;SE;PT;France;Böyük;France;50;Hadoop, Docker, Kubernetes, MLOps;PhD;8;Consulting;12.11.2024;8.01.2025;673;86;AI Innovations;1,08;172018,08;0
AI13050;Deep Learning Engineer;83978;EUR;71381;EN;FT;France;Böyük;France;50;Python, Mathematics, Scala, Java, TensorFlow;PhD;1;Real Estate;18.11.2024;21.12.2024;1434;93;Algorithmic Solutions;1,08;90696,24;0
AI13117;AI Product Manager;248091;EUR;210877;EX;CT;France;Böyük;France;50;Statistics, Spark, SQL, Hadoop;PhD;15;Energy;10.10.2024;10.12.2024;860;59;Autonomous Tech;1,08;267938,28;0
AI13322;Data Analyst;231910;EUR;197124;EX;FL;France;Böyük;France;50;MLOps, PyTorch, Hadoop;Əsas ali təhsil;12;Automotive;29.09.2024;15.11.2024;1309;94;Neural Networks Co;1,08;250462,8;0
AI13421;Data Engineer;193193;EUR;164214;EX;CT;France;Böyük;France;50;Linux, Azure, SQL, R, Java;Əsas ali təhsil;14;Healthcare;21.06.2024;10.07.2024;1148;81;Digital Transformation LLC;1,08;208648,44;0
AI13811;AI Specialist;59067;EUR;50207;EN;FL;France;Böyük;France;50;Linux, MLOps, Spark, Python, Git;Bakalavr;1;Retail;7.10.2024;31.10.2024;1401;97;Quantum Computing Inc;1,08;63792,36;0
AI14007;NLP Engineer;57671;EUR;49020;EN;FT;France;Böyük;France;50;Azure, Git, Hadoop;Əsas ali təhsil;1;Healthcare;2.04.2025;1.05.2025;1741;68;DataVision Ltd;1,08;62284,68;0
AI14019;Data Analyst;64631;EUR;54936;EN;CT;France;Böyük;France;50;Azure, Deep Learning, Scala, Computer Vision;Magistr;1;Healthcare;28.07.2024;18.09.2024;665;99;Smart Analytics;1,08;69801,48;0
AI14323;AI Research Scientist;233676;EUR;198625;EX;FL;France;Böyük;France;50;SQL, Hadoop, PyTorch, Tableau;PhD;11;Manufacturing;26.04.2024;1.07.2024;2101;66;Cognitive Computing;1,08;252370,08;0
AI14656;Head of AI;87458;EUR;74339;MI;FL;France;Böyük;France;50;Deep Learning, Linux, NLP, Computer Vision, SQL;Magistr;3;Automotive;16.06.2024;5.08.2024;2258;82;DataVision Ltd;1,08;94454,64;0
AI00371;Deep Learning Engineer;56934;EUR;48394;EN;PT;France;Böyük;France;0;Git, SQL, NLP, PyTorch;PhD;0;Automotive;7.02.2024;26.03.2024;1672;69;Advanced Robotics;1,08;61488,72;0
AI00484;NLP Engineer;55230;EUR;46946;EN;FL;France;Böyük;France;0;Tableau, Data Visualization, Git, Linux, Hadoop;PhD;1;Media;17.03.2024;2.04.2024;840;9;Cognitive Computing;1,08;59648,4;0
AI00909;Deep Learning Engineer;166087;EUR;141174;EX;FT;France;Böyük;France;0;Mathematics, Git, Data Visualization, Scala;Əsas ali təhsil;10;Finance;20.01.2024;14.02.2024;2264;93;Smart Analytics;1,08;179373,96;0
AI01556;Machine Learning Researcher;72798;EUR;61878;EN;PT;France;Böyük;France;0;Deep Learning, SQL, Tableau, Python;PhD;1;Finance;26.02.2024;20.04.2024;976;81;Algorithmic Solutions;1,08;78621,84;0
AI01771;AI Product Manager;251508;EUR;213782;EX;PT;France;Böyük;France;0;GCP, R, Tableau, Spark;Əsas ali təhsil;15;Finance;5.09.2024;7.11.2024;2493;9;Future Systems;1,08;271628,64;0
AI01903;AI Research Scientist;87977;EUR;74780;MI;FT;France;Böyük;France;0;Hadoop, Linux, Java;Magistr;3;Real Estate;14.04.2024;7.05.2024;1923;10;Future Systems;1,08;95015,16;0
AI02005;ML Ops Engineer;74348;EUR;63196;EN;FL;France;Böyük;France;0;Kubernetes, Deep Learning, SQL, Python, NLP;PhD;0;Gaming;12.02.2024;5.03.2024;1746;81;DeepTech Ventures;1,08;80295,84;0
AI02145;Head of AI;100999;EUR;85849;MI;FL;France;Böyük;France;0;MLOps, PyTorch, Kubernetes, Azure;Əsas ali təhsil;2;Energy;9.02.2024;2.04.2024;2384;64;Algorithmic Solutions;1,08;109078,92;0
AI02336;ML Ops Engineer;266476;EUR;226505;EX;PT;France;Böyük;France;0;Azure, Hadoop, Data Visualization, Spark;Bakalavr;18;Gaming;22.02.2024;22.04.2024;886;82;Autonomous Tech;1,08;287794,08;0
AI02559;ML Ops Engineer;149653;EUR;127205;EX;PT;France;Böyük;France;0;Computer Vision, Mathematics, Scala, Data Visualization, Python;PhD;13;Transportation;2.11.2024;16.11.2024;1909;58;TechCorp Inc;1,08;161625,24;0
AI02943;Head of AI;272031;EUR;231226;EX;FL;France;Böyük;France;0;PyTorch, TensorFlow, Data Visualization;PhD;12;Healthcare;15.05.2024;8.07.2024;666;96;DataVision Ltd;1,08;293793,48;0
AI03585;Data Engineer;151742;EUR;128981;EX;PT;France;Böyük;France;0;TensorFlow, Python, NLP;Bakalavr;19;Gaming;28.06.2024;21.07.2024;816;89;DeepTech Ventures;1,08;163881,36;0
AI04198;AI Architect;149018;EUR;126665;EX;PT;France;Böyük;France;0;TensorFlow, Docker, Spark, NLP;Əsas ali təhsil;18;Finance;3.09.2024;22.09.2024;2468;76;Future Systems;1,08;160939,44;0
AI04356;Research Scientist;96320;EUR;81872;MI;PT;France;Böyük;France;0;Kubernetes, TensorFlow, NLP;Əsas ali təhsil;4;Gaming;26.12.2024;28.02.2025;1277;55;TechCorp Inc;1,08;104025,6;0
AI04607;Research Scientist;108071;EUR;91860;MI;FL;France;Böyük;France;0;Docker, AWS, GCP, Computer Vision, Azure;Magistr;4;Education;26.07.2024;28.09.2024;843;88;DeepTech Ventures;1,08;116716,68;0
AI04790;AI Consultant;149551;EUR;127118;SE;CT;France;Böyük;France;0;Spark, R, SQL, Hadoop;Əsas ali təhsil;9;Gaming;9.01.2025;17.03.2025;1387;87;Digital Transformation LLC;1,08;161515,08;0
AI04823;Robotics Engineer;258415;EUR;219653;EX;CT;France;Böyük;France;0;MLOps, Scala, Spark;Magistr;17;Gaming;21.01.2024;10.02.2024;1407;57;Neural Networks Co;1,08;279088,2;0
AI05165;Research Scientist;162856;EUR;138428;SE;CT;France;Böyük;France;0;Git, Spark, Kubernetes, Statistics, Azure;Bakalavr;5;Telecommunications;14.10.2024;15.11.2024;635;97;TechCorp Inc;1,08;175884,48;0
AI06134;Head of AI;94136;EUR;80016;MI;FT;France;Böyük;France;0;SQL, PyTorch, Docker, Statistics;Əsas ali təhsil;2;Technology;17.08.2024;2.10.2024;1740;59;Neural Networks Co;1,08;101666,88;0
AI06489;AI Specialist;81533;EUR;69303;EN;CT;France;Böyük;France;0;Data Visualization, Docker, Tableau;Bakalavr;1;Telecommunications;8.04.2025;21.05.2025;1781;56;Future Systems;1,08;88055,64;0
AI06795;ML Ops Engineer;63735;EUR;54175;EN;PT;France;Böyük;France;0;SQL, PyTorch, Data Visualization;Magistr;0;Healthcare;4.05.2024;12.06.2024;2161;94;Autonomous Tech;1,08;68833,8;0
AI07555;Principal Data Scientist;251392;EUR;213683;EX;FT;France;Böyük;France;0;Kubernetes, PyTorch, GCP;PhD;13;Gaming;2.04.2025;1.06.2025;1365;69;Smart Analytics;1,08;271503,36;0
AI07680;AI Research Scientist;91309;EUR;77613;MI;FT;France;Böyük;France;0;Java, NLP, Linux, TensorFlow;Əsas ali təhsil;4;Education;20.08.2024;8.10.2024;1703;79;Digital Transformation LLC;1,08;98613,72;0
AI07688;AI Software Engineer;86453;EUR;73485;MI;FT;France;Böyük;France;0;Azure, GCP, Spark, Scala, Hadoop;Magistr;2;Real Estate;20.07.2024;24.09.2024;1547;82;Advanced Robotics;1,08;93369,24;0
AI07751;AI Research Scientist;61337;EUR;52136;EN;PT;France;Böyük;France;0;Linux, Statistics, Computer Vision;Bakalavr;1;Energy;29.04.2025;14.06.2025;1576;98;Machine Intelligence Group;1,08;66243,96;0
AI08065;ML Ops Engineer;86753;EUR;73740;MI;PT;France;Böyük;France;0;Java, Hadoop, Linux;Əsas ali təhsil;3;Real Estate;28.11.2024;30.12.2024;1934;67;Quantum Computing Inc;1,08;93693,24;0
AI08088;ML Ops Engineer;79319;EUR;67421;MI;PT;France;Böyük;France;0;MLOps, SQL, TensorFlow, Hadoop;Bakalavr;3;Media;5.02.2024;31.03.2024;1325;97;DataVision Ltd;1,08;85664,52;0
AI08279;Head of AI;222268;EUR;188928;EX;CT;France;Böyük;France;0;Azure, Kubernetes, Statistics;Əsas ali təhsil;12;Automotive;20.11.2024;13.12.2024;1598;82;TechCorp Inc;1,08;240049,44;0
AI08558;Robotics Engineer;154058;EUR;130949;SE;PT;France;Böyük;France;0;Python, TensorFlow, MLOps, Hadoop;PhD;5;Finance;8.02.2024;19.03.2024;2052;55;Smart Analytics;1,08;166382,64;0
AI08723;AI Specialist;94634;EUR;80439;MI;CT;France;Böyük;France;0;R, Scala, Computer Vision, Mathematics, Python;Magistr;3;Media;26.08.2024;5.10.2024;712;62;Neural Networks Co;1,08;102204,72;0
AI08883;AI Specialist;58484;EUR;49711;EN;PT;France;Böyük;France;0;Docker, Python, Spark, Hadoop;Magistr;1;Automotive;31.01.2024;1.04.2024;1875;53;AI Innovations;1,08;63162,72;0
AI08973;Data Scientist;80667;EUR;68567;MI;FL;France;Böyük;France;0;TensorFlow, AWS, Statistics, Mathematics, Spark;Bakalavr;4;Real Estate;17.09.2024;20.10.2024;1916;53;Predictive Systems;1,08;87120,36;0
AI09040;Deep Learning Engineer;145427;EUR;123613;SE;CT;France;Böyük;France;0;Git, Spark, Computer Vision;Əsas ali təhsil;9;Telecommunications;10.01.2024;30.01.2024;1730;79;AI Innovations;1,08;157061,16;0
AI09521;Autonomous Systems Engineer;111598;EUR;94858;MI;CT;France;Böyük;France;0;Computer Vision, Linux, SQL;Əsas ali təhsil;4;Consulting;18.02.2025;11.04.2025;2363;82;Predictive Systems;1,08;120525,84;0
AI10344;AI Architect;131968;EUR;112173;SE;CT;France;Böyük;France;0;Python, Computer Vision, R, Deep Learning;Magistr;9;Technology;3.04.2025;27.05.2025;1288;97;Predictive Systems;1,08;142525,44;0
AI10400;Deep Learning Engineer;141684;EUR;120431;SE;FT;France;Böyük;France;0;AWS, R, PyTorch, Docker, Tableau;Magistr;7;Retail;11.05.2024;20.07.2024;2266;52;AI Innovations;1,08;153018,72;0
AI10414;Data Scientist;85796;EUR;72927;MI;FT;France;Böyük;France;0;Python, TensorFlow, Mathematics;Əsas ali təhsil;3;Transportation;16.06.2024;1.08.2024;2131;94;Machine Intelligence Group;1,08;92659,68;0
AI10643;Data Analyst;135990;EUR;115592;SE;FL;France;Böyük;France;0;Tableau, Java, SQL, Azure;Əsas ali təhsil;7;Government;23.10.2024;17.12.2024;1398;82;Cloud AI Solutions;1,08;146869,2;0
AI11287;Head of AI;106629;EUR;90635;MI;CT;France;Böyük;France;0;Data Visualization, Python, Azure, Scala;Bakalavr;3;Retail;6.02.2025;10.04.2025;1496;87;Cloud AI Solutions;1,08;115159,32;0
AI11481;Machine Learning Engineer;142004;EUR;120703;SE;FT;France;Böyük;France;0;SQL, Computer Vision, AWS;Əsas ali təhsil;6;Automotive;25.02.2024;5.05.2024;731;85;Future Systems;1,08;153364,32;0
AI11598;AI Research Scientist;254962;EUR;216718;EX;FT;France;Böyük;France;0;SQL, NLP, Docker;Bakalavr;15;Finance;30.11.2024;7.01.2025;1476;97;Autonomous Tech;1,08;275358,96;0
AI11664;Research Scientist;72680;EUR;61778;EN;PT;France;Böyük;France;0;Tableau, Git, Computer Vision, TensorFlow;Magistr;1;Automotive;22.08.2024;16.10.2024;1594;52;Cloud AI Solutions;1,08;78494,4;0
AI12122;AI Research Scientist;106292;EUR;90348;MI;FT;France;Böyük;France;0;GCP, Python, PyTorch, Tableau;Əsas ali təhsil;2;Gaming;13.02.2025;12.03.2025;2000;78;DataVision Ltd;1,08;114795,36;0
AI12144;Deep Learning Engineer;71478;EUR;60756;EN;FT;France;Böyük;France;0;Docker, PyTorch, Spark;PhD;0;Education;11.09.2024;12.11.2024;622;73;Digital Transformation LLC;1,08;77196,24;0
AI12423;Computer Vision Engineer;220600;EUR;187510;EX;FT;France;Böyük;France;0;Java, TensorFlow, Statistics, Computer Vision;PhD;10;Healthcare;19.10.2024;4.12.2024;1423;97;Predictive Systems;1,08;238248;0
AI12564;NLP Engineer;102467;EUR;87097;MI;FL;France;Böyük;France;0;PyTorch, Hadoop, Deep Learning, Statistics;PhD;3;Healthcare;19.05.2024;26.07.2024;2339;81;Future Systems;1,08;110664,36;0
AI12710;AI Product Manager;192865;EUR;163935;EX;CT;France;Böyük;France;0;SQL, Statistics, Mathematics, NLP;Əsas ali təhsil;11;Manufacturing;12.07.2024;7.09.2024;1150;97;DeepTech Ventures;1,08;208294,2;0
AI12743;Machine Learning Engineer;138319;EUR;117571;SE;FL;France;Böyük;France;0;Computer Vision, Python, TensorFlow;PhD;9;Manufacturing;3.11.2024;6.01.2025;824;91;Future Systems;1,08;149384,52;0
AI12779;Robotics Engineer;118613;EUR;100821;SE;CT;France;Böyük;France;0;Linux, AWS, Deep Learning;Bakalavr;8;Telecommunications;19.01.2025;9.03.2025;615;52;DataVision Ltd;1,08;128102,04;0
AI12837;AI Product Manager;161057;EUR;136898;SE;PT;France;Böyük;France;0;Deep Learning, NLP, MLOps, Scala, TensorFlow;Əsas ali təhsil;8;Retail;26.02.2025;30.04.2025;873;57;Future Systems;1,08;173941,56;0
AI13260;Machine Learning Engineer;84233;EUR;71598;EN;CT;France;Böyük;France;0;Python, TensorFlow, Deep Learning, Statistics;PhD;1;Media;11.07.2024;25.07.2024;742;57;Cloud AI Solutions;1,08;90971,64;0
AI13361;Machine Learning Engineer;137922;EUR;117234;SE;PT;France;Böyük;France;0;AWS, Kubernetes, MLOps, Scala, Python;Bakalavr;9;Telecommunications;11.09.2024;20.11.2024;2186;95;Future Systems;1,08;148955,76;0
AI13693;Autonomous Systems Engineer;161531;EUR;137301;SE;FL;France;Böyük;France;0;Hadoop, Python, SQL, NLP;PhD;7;Retail;6.12.2024;24.01.2025;2300;55;Future Systems;1,08;174453,48;0
AI14063;Principal Data Scientist;60030;EUR;51026;EN;CT;France;Böyük;France;0;Python, Java, Azure;PhD;1;Healthcare;9.02.2024;13.04.2024;810;52;Smart Analytics;1,08;64832,4;0
AI14281;Deep Learning Engineer;125716;EUR;106859;SE;FL;France;Böyük;France;0;SQL, Python, Java, NLP, Spark;PhD;8;Education;5.12.2024;7.01.2025;1744;78;Algorithmic Solutions;1,08;135773,28;0
AI14322;Data Engineer;55209;EUR;46928;EN;FT;France;Böyük;France;0;Deep Learning, Kubernetes, Git, Statistics;Bakalavr;1;Media;14.12.2024;29.01.2025;1887;66;Algorithmic Solutions;1,08;59625,72;0
AI14888;AI Consultant;102567;EUR;87182;MI;FL;France;Böyük;France;0;Scala, Mathematics, R, Hadoop, Computer Vision;PhD;2;Consulting;15.01.2024;7.03.2024;1168;76;Autonomous Tech;1,08;110772,36;0
AI00059;AI Specialist;68535;EUR;58255;EN;FT;France;Böyük;France;100;SQL, Scala, PyTorch;Əsas ali təhsil;1;Media;1.05.2024;17.06.2024;1943;55;Machine Intelligence Group;1,08;74017,8;0
AI00142;Data Analyst;64573;EUR;54887;EN;PT;France;Böyük;France;100;Kubernetes, GCP, Mathematics, Python;Magistr;1;Government;19.07.2024;30.09.2024;1495;92;AI Innovations;1,08;69738,84;0
AI00203;Robotics Engineer;113625;EUR;96581;MI;FT;France;Böyük;France;100;R, Python, Data Visualization, Scala;Əsas ali təhsil;3;Automotive;13.12.2024;2.01.2025;2036;58;Advanced Robotics;1,08;122715;0
AI00365;ML Ops Engineer;108994;EUR;92645;MI;FL;France;Böyük;France;100;Kubernetes, Mathematics, Scala;Əsas ali təhsil;2;Energy;24.07.2024;31.08.2024;1864;99;AI Innovations;1,08;117713,52;0
AI00480;Principal Data Scientist;132280;EUR;112438;SE;FL;France;Böyük;France;100;Docker, Linux, Tableau, Git;PhD;8;Retail;24.10.2024;14.12.2024;599;81;Future Systems;1,08;142862,4;0
AI00710;AI Specialist;252321;EUR;214473;EX;FT;France;Böyük;France;100;Statistics, AWS, Azure;Bakalavr;14;Education;5.04.2024;7.05.2024;966;99;Smart Analytics;1,08;272506,68;0
AI00717;AI Consultant;161602;EUR;137362;EX;PT;France;Böyük;France;100;Hadoop, Kubernetes, Git, Docker;Əsas ali təhsil;11;Automotive;20.02.2024;20.03.2024;2361;9;Advanced Robotics;1,08;174530,16;0
AI00814;AI Software Engineer;157713;EUR;134056;EX;FT;France;Böyük;France;100;Statistics, Azure, NLP, Data Visualization, Deep Learning;Əsas ali təhsil;11;Real Estate;29.03.2024;18.04.2024;1275;73;Quantum Computing Inc;1,08;170330,04;0
AI00976;Computer Vision Engineer;209072;EUR;177711;EX;CT;France;Böyük;France;100;TensorFlow, PyTorch, SQL, AWS;Bakalavr;15;Transportation;23.03.2024;16.05.2024;1826;7;Predictive Systems;1,08;225797,76;0
AI01000;AI Architect;110206;EUR;93675;MI;CT;France;Böyük;France;100;Git, R, Python, Azure, Tableau;PhD;4;Finance;29.11.2024;7.01.2025;903;65;Autonomous Tech;1,08;119022,48;0
